movieId,title,Year,Adventure,Animation,Children,Comedy,Fantasy,Romance,Drama,Action,Crime,Thriller,Horror,Mystery,Sci-Fi,IMAX,Documentary,War,Musical,Western,Film-Noir,(no genres listed),popularity,vote_average,vote_count,runtime,revenue,language
80350,Vampires Suck (2010),2010,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.183,4.292,1182.0,82.0,80547866.0,True
80352,Young Again (1986),1986,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.458,6.2,24.0,89.0,0.0,True
80354,Men in the City (Männerherzen) (2009),2009,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.428,6.2,135.0,107.0,0.0,False
80358,"Theory of Everything, The (2006)",2006,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.29,6.0,2.0,86.0,0.0,True
80361,$5 a Day (2008),2008,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.544,5.63,73.0,98.0,0.0,True
80363,Resident Evil: Afterlife (2010),2010,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,2.179,6.043,3572.0,97.0,300228084.0,True
80374,Symbol (Shinboru) (2009),2009,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.117,6.688,102.0,93.0,0.0,False
80398,22 Bullets (L'immortel) (2010),2010,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,25.411,6.663,1124.0,117.0,0.0,False
80400,"Larceny, Inc. (1942)",1942,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4.514,7.0,27.0,96.0,0.0,True
80402,"New Country, The (Det nya landet) (2000)",2000,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.375,7.0,18.0,128.0,0.0,False
80405,Triangle (Tie saam gok) (2007),2007,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.232,6.511,46.0,93.0,0.0,False
80408,Trance (1998),1998,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.188,4.5,23.0,95.0,0.0,True
80417,Io Island (Iodo) (1977),1977,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.863,6.679,28.0,112.0,0.0,False
80419,Seopyeonje (1993),1993,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,7.822,7.797,32.0,113.0,0.0,False
80421,Heroes for Sale (1933),1933,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.659,7.095,21.0,72.0,0.0,True
80424,Western Union (1941),1941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.965,6.045,66.0,95.0,0.0,True
80428,"Pornographer, The (Le pornographe) (2001)",2001,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17.145,4.67,57.0,108.0,126.0,False
80430,Palermo Shooting (2008),2008,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9.714,6.058,52.0,108.0,0.0,False
80432,Our Relations (1936),1936,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.809,6.994,91.0,73.0,0.0,True
80444,"Hunchback, The (1997)",1997,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.487,5.805,41.0,98.0,0.0,True
80447,Someone's Watching Me! (1978),1978,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,9.96,6.2,119.0,97.0,0.0,True
80449,Sue (1997),1997,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.95,7.1,18.0,91.0,54585.0,True
80451,Season of the Witch (Hungry Wives) (Jack's Wife) (1972),1972,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,5.999,5.447,67.0,89.0,0.0,True
80454,Princess (Prinsessa) (2010),2010,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.035,5.9,27.0,104.0,0.0,False
80456,Long Weekend (1978),1978,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,10.019,6.101,155.0,92.0,0.0,True
80463,"Social Network, The (2010)",2010,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,44.766,7.362,11332.0,121.0,224920315.0,True
80465,Few of Us (1996),1996,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.499,7.25,20.0,105.0,0.0,False
80467,Juvenile Court (1973),1973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.786,7.1,13.0,144.0,0.0,True
80469,Superman/Batman: Apocalypse (2010),2010,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.256,7.183,640.0,78.0,0.0,True
80472,Design for Scandal (1941),1941,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17,5.0,5.0,85.0,0.0,True
80476,Otis (2008),2008,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,6.413,5.459,73.0,100.0,0.0,True
80478,"Man Vanishes, A (Ningen Johatsu) (1967)",1967,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1.046,7.1,17.0,130.0,0.0,False
80480,History of Postwar Japan as Told by a Bar Hostess (Nippon Sengoshi - Madamu onboro no Seikatsu) (1970),1970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.811,6.0,10.0,105.0,0.0,False
80487,"Married Woman, A (Une femme mariée) (1964)",1964,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14.916,7.009,109.0,95.0,0.0,False
80489,"Town, The (2010)",2010,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,56.893,7.203,4687.0,125.0,154026136.0,True
80491,Kapò (1959),1959,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,7.448,6.949,68.0,117.0,0.0,False
80494,"Phenix City Story, The (1955)",1955,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,6.64,6.639,55.0,100.0,0.0,True
80498,Some Days Are Better Than Others (2010),2010,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.87,4.222,8.0,93.0,0.0,True
80500,Fear Me Not (Den du frygter) (2008),2008,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2.729,5.324,17.0,95.0,0.0,False
80502,Infestation (2009),2009,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,9.579,5.914,186.0,91.0,0.0,True
80505,2012: Supernova (2009),2012,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6.513,4.265,68.0,87.0,0.0,True
80549,Easy A (2010),2010,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.131,6.812,6550.0,93.0,75026327.0,True
80551,Eat Pray Love (2010),2010,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,22.037,6.2,2287.0,133.0,204594016.0,True
80553,Howl (2010),2010,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9.277,6.503,168.0,84.0,1183258.0,True
80557,Camp Hell (2010),2010,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.327,3.89,51.0,99.0,0.0,True
80560,Blue Gold: World Water Wars (2008),2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.257,7.0,24.0,90.0,0.0,True
80566,"Rocket from Calabuch, The (Calabuch) (1956)",1956,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.606,7.344,32.0,93.0,0.0,False
80568,Come Blow Your Horn (1963),1963,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.12,4.8,17.0,112.0,0.0,True
80570,Susan Slept Here (1954),1954,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.54,6.2,20.0,98.0,0.0,True
80572,I'm Still Here (2010),2010,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12.457,6.0,346.0,107.0,0.0,True
80574,Saratoga Trunk (1945),1945,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.434,5.6,13.0,135.0,0.0,True
80582,Girl 27 (2007),2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.969,6.5,13.0,86.0,0.0,True
80584,"Patrik Age 1.5 (Patrik 1,5) (2008)",2008,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9.063,6.8,95.0,103.0,3250537.0,False
80586,Flipped (2010),2010,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,49.672,7.986,2710.0,89.0,1755212.0,True
80588,IMAX: Hubble 3D (2010),2010,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,7.46,6.959,97.0,44.0,0.0,True
80590,Wall Street: Money Never Sleeps (2010),2010,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20.387,6.1,1410.0,133.0,134748021.0,True
80592,Phaedra (1962),1962,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.334,5.9,25.0,115.0,0.0,True
80596,Tumbledown (1988),1988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8.307,5.9,13.0,115.0,0.0,True
80611,Mister Buddwing (1966),1966,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9,6.0,11.0,100.0,0.0,True
80615,Legend of the Guardians: The Owls of Ga'Hoole (2010),2010,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,27.112,6.8,2165.0,97.0,140073390.0,True
80617,Cats & Dogs: The Revenge of Kitty Galore (2010),2010,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,25.433,5.192,586.0,82.0,112483764.0,True
80619,What's the Matter with Helen? (1971),1971,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,4.235,5.889,36.0,101.0,0.0,True
80622,Rhapsody in Blue (1945),1945,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3.587,6.5,13.0,140.0,0.0,True
80639,Broadway Melody of 1936 (1935),1936,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.519,6.375,16.0,103.0,0.0,True
80641,Boy on a Dolphin (1957),1957,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.035,5.761,23.0,111.0,0.0,True
80646,Lone Wolf and Cub: White Heaven in Hell (Kozure ôkami: Jigoku e ikuzo! Daigorô) (1974),1974,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,9.335,7.113,106.0,83.0,0.0,False
80648,Lone Wolf and Cub: Baby Cart in the Land of Demons (Kozure Ôkami: Meifumadô) (1973),1973,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,10.298,7.3,107.0,89.0,0.0,False
80650,Diên Biên Phú (1992),1992,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4.613,6.5,30.0,125.0,0.0,False
80653,"Missing Person, The (2009)",2009,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,5.67,5.677,31.0,95.0,17896.0,True
80655,Amigo (2010),2010,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3.855,4.9,13.0,128.0,183597.0,True
80659,"Edward, My Son (1949)",1949,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.525,6.8,17.0,112.0,0.0,True
80661,Beneath the 12-Mile Reef (1953),1953,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.457,5.8,27.0,102.0,0.0,True
80667,The Oscar (1966),1966,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.493,5.333,12.0,119.0,0.0,True
80677,"Classe Tous Risques (Big Risk, The) (1960)",1960,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,10.539,7.177,96.0,110.0,0.0,False
80680,Monga (2010),2010,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,8.555,6.433,61.0,140.0,0.0,False
80683,Killing Kasztner (2008),2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.6,0.0,0.0,129.0,0.0,True
80693,It's Kind of a Funny Story (2010),2010,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19.347,6.978,2225.0,102.0,6491240.0,True
80701,Mudhoney (1965),1965,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.547,6.1,30.0,92.0,0.0,True
80713,Entre nos (Between Us) (2009),2009,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.045,6.656,17.0,80.0,0.0,False
80715,Just Like Us (2010),2010,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.789,6.8,4.0,72.0,0.0,True
80717,Voyeur (Abel) (1986),1986,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.944,6.8,29.0,100.0,0.0,False
80719,Kanchenjungha (1962),1962,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.129,7.4,14.0,102.0,0.0,False
80722,"Jolly Boys' Last Stand, The (2000)",2000,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.85,0.0,0.0,88.0,0.0,True
80725,"Squaw Man, The (1914)",1914,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1.627,5.977,22.0,74.0,0.0,True
80727,Middle Men (2010),2010,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,12.444,6.464,290.0,105.0,0.0,True
80729,(Untitled) (2009),2009,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.22,6.565,31.0,96.0,230600.0,True
80731,"Paper Will Be Blue, The (Hîrtia va fi albastrã) (2006)",2006,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2.061,7.375,24.0,92.0,0.0,False
80733,Ricky (2009),2009,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8.689,5.871,120.0,90.0,0.0,False
80736,"Poughkeepsie Tapes, The (2007)",2007,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,19.777,6.589,526.0,81.0,0.0,True
80738,"Eighth Day, The (Den Åttonde dagen) (1979)",1979,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.0,0.0,96.0,0.0,False
80742,"Last Letter, The (La dernière lettre) (2002)",2002,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.634,5.8,4.0,61.0,0.0,False
80744,Deciduous Tree (Tree Without Leaves) (Rakuyôju) (1986),1986,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.737,7.857,7.0,105.0,0.0,False
80746,Remote Control (1930),1930,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.047,4.4,5.0,65.0,0.0,True
80748,Alice in Wonderland (1933),1933,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.288,6.1,46.0,76.0,0.0,True
80759,Hardcore (2004),2004,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2.293,5.5,28.0,96.0,0.0,False
80761,"Crimson Wing: Mystery of the Flamingos, The (2008)",2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.374,7.3,42.0,78.0,0.0,True
80763,Saint John of Las Vegas (2009),2009,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.155,5.761,44.0,84.0,111731.0,True
80775,Tamara Drewe (2010),2010,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17.304,5.857,410.0,111.0,12037973.0,True
80777,Tere Naam (2003),2003,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.106,6.56,67.0,132.0,0.0,False
80779,Every Day (2010),2010,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8.84,5.117,84.0,93.0,18000.0,True
80787,Red Canyon (2008),2008,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,2.417,3.333,15.0,98.0,0.0,True
80789,Loving Leah (2009),2009,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.603,7.12,47.0,95.0,0.0,True
80792,Southbounders (2005),2005,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,6.0,1.0,86.0,0.0,True
80797,"Thank You, Mr. Moto (1937)",1937,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,2.78,6.2,16.0,67.0,0.0,True
80799,West Point (1927),1927,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.055,7.4,9.0,95.0,0.0,True
80806,"Red Bear, A (Un oso rojo) (2002)",2002,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2.406,6.907,27.0,95.0,302506.0,False
80808,"Night Strangler, The (1973)",1973,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,4.891,6.649,67.0,90.0,0.0,True
80810,Twilight's Last Gleaming (1977),1977,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.02,6.4,53.0,146.0,0.0,True
80812,Effi Briest (Fontane - Effi Briest) (1974),1974,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.816,6.7,38.0,141.0,0.0,False
80816,Dark Night of the Scarecrow (1981),1981,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,16.062,6.49,144.0,96.0,0.0,True
80818,Remarkable Power (2008),2008,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.163,5.0,4.0,91.0,0.0,True
80820,My Girlfriend's Boyfriend (2010),2010,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.648,5.7,115.0,84.0,0.0,True
80825,Shadows (Senki) (2007),2007,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,2.645,5.7,13.0,120.0,0.0,False
80827,Brown of Harvard (1926),1926,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.61,5.8,10.0,85.0,0.0,True
80831,Let Me In (2010),2010,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,16.762,6.771,1880.0,116.0,24145613.0,True
80834,Sintel (2010),2010,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.606,7.4,150.0,14.0,0.0,True
80836,Big Buck Bunny (2008),2008,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.936,6.526,172.0,8.0,0.0,True
80839,Secretariat (2010),2010,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,24.605,7.409,541.0,123.0,60321861.0,True
80844,Lake Mungo (2008),2008,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,18.659,6.201,473.0,87.0,0.0,True
80846,Devil (2010),2010,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,33.124,6.066,2682.0,80.0,33583175.0,True
80848,Looking for Cheyenne (Oublier Cheyenne) (2005),2005,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.248,4.5,8.0,86.0,0.0,False
80858,You Again (2010),2010,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.212,6.302,1182.0,105.0,32054369.0,True
80860,Life as We Know It (2010),2010,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.789,6.909,2973.0,114.0,105734416.0,True
80862,Catfish (2010),2010,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,10.887,6.852,491.0,87.0,3045943.0,True
80864,You Will Meet a Tall Dark Stranger (2010),2010,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.26,5.923,799.0,98.0,0.0,True
80866,Collision: Christopher Hitchens vs. Douglas Wilson (2009),2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.4,7.1,8.0,87.0,0.0,True
80870,Dark House (2009),2009,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2.76,5.5,29.0,85.0,0.0,True
80880,Stone (2010),2010,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,11.328,5.249,632.0,105.0,9479718.0,True
80891,Hunger (2009),2009,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,9.283,5.178,158.0,101.0,0.0,True
80893,Grimm Love (Rohtenburg) (2006),2006,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,5.472,4.931,72.0,87.0,0.0,False
80899,Naughty Marietta (1935),1935,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3.973,4.1,13.0,103.0,2057000.0,True
80901,"Hawaiians, The (1970)",1970,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.164,5.7,14.0,134.0,0.0,True
80903,One Million B.C. (1940),1940,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.504,5.848,23.0,80.0,0.0,True
80906,Inside Job (2010),2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18.46,7.711,865.0,109.0,7871522.0,True
80908,Leaving (Partir) (2009),2009,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14.725,6.0,101.0,85.0,0.0,False
80917,Monsters (2010),2010,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,24.068,6.2,1442.0,94.0,5639730.0,True
80924,Where the Red Fern Grows (2003),2003,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.869,5.6,27.0,86.0,0.0,True
80926,Dragonlance: Dragons of Autumn Twilight (2008),2008,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.937,5.2,36.0,91.0,0.0,True
80928,David Cross: Bigger & Blackerer (2010),2010,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.057,6.6,18.0,90.0,0.0,True
80933,"Murder, Inc. (1960)",1960,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,6.487,6.432,22.0,103.0,0.0,True
80939,Conviction (2010),2010,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13.141,7.07,553.0,107.0,11826980.0,True
80941,Dirty Girl (2010),2010,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.575,6.113,173.0,90.0,143485.0,True
80947,Bran Nue Dae (2009),2009,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.222,5.783,23.0,82.0,6812530.0,True
80950,"Private War of Major Benson, The (1955)",1955,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.103,6.455,11.0,105.0,0.0,True
80952,"Promoter, The (Card, The) (1952)",1952,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.493,7.0,32.0,85.0,0.0,True
80954,Merrily We Live (1938),1938,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.884,7.333,27.0,95.0,0.0,True
80967,Harmony and Me (2009),2009,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.861,5.9,13.0,75.0,0.0,True
80969,Never Let Me Go (2010),2010,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,15.417,6.855,2134.0,104.0,9918093.0,True
80972,"Wedding Party, The (Die Bluthochzeit) (2005)",2005,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3.191,6.1,15.0,92.0,433304.0,False
80980,Countdown (1968),1968,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,9.671,5.847,36.0,101.0,0.0,True
80984,Rogue Cop (1954),1954,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,3.102,5.4,11.0,92.0,0.0,True
80986,That Forsyte Woman (1949),1949,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.183,5.7,9.0,113.0,0.0,True
80990,"Lady Vanishes, The (1979)",1979,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,5.002,6.1,55.0,97.0,0.0,True
81000,To the Limit (Am Limit) (2007),2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.4,7.1,4.0,95.0,0.0,False
81014,Hush (2009),2009,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,9.058,5.7,141.0,91.0,0.0,True
81018,"Illusionist, The (L'illusionniste) (2010)",2010,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.594,7.268,545.0,80.0,6007194.0,False
81020,"Hedgehog, The (Le hérisson) (2009)",2009,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.449,7.266,364.0,100.0,0.0,False
81027,Autumn Ball (Sügisball) (2007),2007,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.863,5.4,24.0,123.0,0.0,False
81029,"Murder, He Says (1945)",1945,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.415,6.667,27.0,91.0,0.0,True
81031,Worlds Apart (To verdener) (2008),2008,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.523,6.1,34.0,116.0,0.0,False
81041,"American Affair, An (2009)",2009,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8.782,6.231,26.0,93.0,0.0,True
81046,Martha (1974),1974,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4.67,7.142,53.0,116.0,0.0,False
81049,Rooster's Breakfast (Petelinji zajtrk) (2007),2007,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34,6.7,13.0,125.0,0.0,False
81051,Massacre at Central High (1976),1976,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,5.19,5.868,54.0,87.0,0.0,True
81054,Love Is Colder Than Death (Liebe ist kälter als der Tod) (1969),1969,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.819,6.3,49.0,88.0,0.0,False
81059,"Family Friend, The (L'amico di famiglia) (2006)",2006,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.237,7.28,268.0,102.0,0.0,False
