Id,Title,Year,Adventure,Animation,Children,Comedy,Fantasy,Romance,Drama,Action,Crime,Thriller,Horror,Mystery,SciFi,IMAX,Documentary,War,Musical,Western,FilmNoir,NoGenresListed,Popularity,VoteAverage,VoteCount,Runtime,Revenue,Language
22897,It's Complicated (2009),2009,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.642,6.511,1296.0,121.0,219103655.0,True
10528,Sherlock Holmes (2009),2009,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,42.194,7.204,13288.0,129.0,524028679.0,True
25196,Crazy Heart (2009),2009,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15.68,6.913,964.0,112.0,47405566.0,True
13988,"Art of War II: Betrayal, The (2008)",2008,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,12.102,4.856,90.0,103.0,0.0,True
36811,The Last Station (2009),2009,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10.538,6.395,186.0,112.0,0.0,True
40054,Too Shy to Try (Je suis timide... mais je me soigne) (1978),1978,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.741,6.442,69.0,88.0,0.0,False
23398,Alvin and the Chipmunks: The Squeakquel (2009),2009,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,38.368,5.63,2720.0,88.0,443140005.0,True
28520,Uncertainty (2009),2009,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,7.011,5.591,94.0,101.0,0.0,True
15772,Guru (2007),2007,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13.258,6.8,109.0,166.0,31000000.0,False
132397,After Death (Posle smerti) (1915),1915,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.331,6.544,34.0,46.0,0.0,False
38908,Film Geek (2005),2005,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.902,5.5,23.0,78.0,0.0,True
42206,In a Year with 13 Moons (In einem Jahr mit 13 Monden) (1978),1978,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.896,6.721,68.0,124.0,0.0,False
26533,"Fallen Sparrow, The (1943)",1943,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2.992,5.658,19.0,94.0,0.0,True
25137,Beyond a Reasonable Doubt (2009),2009,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,13.034,5.692,280.0,105.0,4388563.0,True
22043,"Profit, The (2001)",2001,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.988,4.4,9.0,128.0,0.0,True
18898,Looking for Eric (2009),2009,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16.926,6.479,305.0,119.0,0.0,True
26123,American Pie Presents: The Book of Love (American Pie 7: The Book of Love) (2009),2009,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.765,5.272,1640.0,93.0,5021219.0,True
40494,Trapeze (1956),1956,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14.631,6.3,81.0,105.0,14400000.0,True
27172,There Was a Crooked Man... (1970),1970,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11.683,6.759,106.0,123.0,0.0,True
17591,"Pursuit of the Graf Spee (Battle of the River Plate, The) (1956)",1956,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,10.839,6.1,45.0,119.0,0.0,True
49687,Marriage Italian Style (Matrimonio all'italiana) (1964),1964,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16.545,7.758,457.0,102.0,0.0,False
51831,"Minion, The (1998)",1998,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,5.336,4.534,29.0,95.0,0.0,True
44808,Sweepers (1998),1998,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6.508,4.258,31.0,96.0,0.0,True
121379,Lady Windermere's Fan (1925),1925,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.604,7.0,29.0,120.0,0.0,True
41886,Not Your Typical Bigfoot Movie (2008),2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.4,6.2,3.0,63.0,0.0,True
24050,"Good Life, The (2007)",2007,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.581,6.371,31.0,90.0,0.0,True
94803,Variety (Varieté) (1925),1925,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3.696,6.75,30.0,104.0,0.0,False
156015,Out 1: Spectre (1974),1974,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1.886,6.5,12.0,264.0,0.0,False
132392,"Diary for Timothy, A (1945)",1945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.363,6.842,19.0,38.0,0.0,True
114790,Under the Bridges (Unter den Brücken) (1945),1945,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.606,7.2,21.0,99.0,0.0,False
36293,Bridge of Dragons (1999),1999,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,11.861,5.3,62.0,92.0,0.0,True
26129,Storm Catcher (1999),1999,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5.668,3.978,23.0,95.0,11580.0,True
110733,By the Bluest of Seas (U samogo sinego morya) (1936),1936,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.568,6.9,25.0,71.0,0.0,False
96107,"H.M. Pulham, Esq. (1941)",1941,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.961,6.9,7.0,120.0,0.0,True
89647,Clash of the Wolves (1925),1925,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.84,6.143,14.0,74.0,270000.0,True
27390,Sorority Babes in the Slimeball Bowl-O-Rama (1988),1988,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7.149,4.767,104.0,80.0,0.0,True
122163,Jill the Ripper (Jill Rips) (2000),2000,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3.114,3.8,16.0,94.0,0.0,True
352237,Pronto (1997),1997,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2.68,5.2,5.0,100.0,0.0,True
25769,Carriers (2009),2009,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,39.302,6.071,1306.0,84.0,5805279.0,True
14159,Aaja Nachle (2007),2007,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.903,6.3,34.0,146.0,3800000.0,False
25680,"Friends of Eddie Coyle, The (1973)",1973,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,7.686,7.3,158.0,102.0,0.0,True
36117,Rocker (1972),1972,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1.374,6.1,20.0,86.0,0.0,False
43876,Mayerling (1936),1936,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.776,6.7,16.0,96.0,0.0,False
63215,"Whole Night, A (Toute une nuit) (1982)",1982,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.896,6.944,18.0,90.0,0.0,False
124994,My Love Has Been Burning (Waga koi wa moenu) (1949),1949,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.735,6.0,6.0,84.0,0.0,False
54051,"Song of Ceylon, The (1934)",1934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.964,6.1,17.0,38.0,0.0,True
80960,Maskerade (1934),1934,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.615,5.6,9.0,90.0,0.0,False
97032,"Too Early, Too Late (Trop tôt, trop tard) (1982)",1982,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.979,6.7,24.0,100.0,0.0,False
148536,On His Own (a.k.a. My Apprenticeship) (V lyudyakh) (1939),1939,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.791,6.5,11.0,100.0,0.0,False
64736,Piter FM (2006),2006,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.657,6.652,70.0,85.0,0.0,False
23963,Pontypool (2008),2008,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,17.504,6.46,569.0,96.0,32000.0,True
35148,Playmobil: The Secret of Pirate Island (2009),2009,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.064,4.0,1.0,140.0,0.0,True
26465,Big Pun: The Legacy (2008),2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.703,4.9,6.0,95.0,0.0,True
51422,Agent Red (2000),2000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.039,4.54,25.0,95.0,0.0,True
60489,"Last Warrior, The (Last Patrol, The) (2000)",2000,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7.919,3.85,30.0,95.0,0.0,True
16204,"Girl in the Park, The (2007)",2007,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.671,6.071,70.0,109.0,0.0,True
23404,Command Performance (2009),2009,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,12.804,5.2,72.0,93.0,0.0,True
20236,Direct Contact (2009),2009,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12.002,4.892,51.0,90.0,0.0,True
148077,"Matriarch, The (Lieksa!) (2007)",2007,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.093,6.2,12.0,95.0,435000.0,False
42564,Land of the Pharaohs (1955),1955,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9.6,6.2,70.0,105.0,0.0,True
65572,Heart of Midnight (1988),1988,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,3.786,5.8,36.0,93.0,0.0,True
25190,"Sun Also Rises, The (1957)",1957,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.811,6.2,27.0,130.0,0.0,True
22327,Youth in Revolt (2009),2009,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13.741,6.179,841.0,87.0,0.0,True
19901,Daybreakers (2010),2010,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,26.865,6.275,1822.0,98.0,51417188.0,True
28644,"Milk of Sorrow, The (Teta asustada, La) (2009)",2009,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.992,6.227,86.0,94.0,0.0,False
24458,"Age of Stupid, The (2009)",2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.904,6.35,60.0,92.0,0.0,True
13723,Missionary Man (2007),2007,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,5.748,5.329,38.0,93.0,0.0,True
15791,Diamond Dogs (2007),2007,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.602,4.4,43.0,94.0,0.0,True
28178,Hachiko: A Dog's Story (a.k.a. Hachi: A Dog's Tale) (2009),2009,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,45.226,8.008,6295.0,93.0,46749646.0,True
291554,Twogether (1994),1994,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.171,2.4,5.0,120.0,0.0,True
149851,Enid Is Sleeping (1990),1990,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.87,4.7,7.0,105.0,0.0,True
14773,10 MPH (2007),2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.652,6.5,2.0,92.0,0.0,True
147683,"Prophet, the Gold and the Transylvanians, The (Profetul, aurul si Ardelenii) (1979)",1979,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.67,7.6,7.0,69.0,0.0,False
25195,Leap Year (2010),2010,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.622,6.889,1914.0,100.0,32686500.0,True
20504,"Book of Eli, The (2010)",2010,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,33.796,6.78,5694.0,118.0,157107755.0,True
33613,"Girl Who Kicked the Hornet's Nest, The (Luftslottet som sprängdes) (2009)",2009,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,19.703,7.068,1254.0,147.0,43498108.0,False
57251,Tickets (2005),2005,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.415,6.6,39.0,109.0,0.0,False
85126,Hickey and Boggs (1972),1972,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,5.292,5.6,31.0,111.0,0.0,True
123772,Mister Johnson (1990),1990,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.782,6.239,23.0,101.0,0.0,True
4286,"Innocent, The (Innocente, L') (1976)",1976,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11.792,6.872,98.0,125.0,13430709.0,False
21575,"Prophet, A (Un Prophète) (2009)",2009,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,15.346,7.592,1402.0,155.0,17873691.0,False
104320,"Man, Woman and Beast (L'uomo la donna e la bestia) (1977)",1977,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.451,5.0,9.0,100.0,0.0,False
4932,"Guide for the Married Man, A (1967)",1967,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.337,6.1,32.0,89.0,5000000.0,True
39023,Dead Time: Kala (2007),2007,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,2.969,7.0,10.0,106.0,0.0,False
187401,"Phantom Lover, The (Ye ban ge sheng) (1995)",1995,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3.358,5.6,8.0,100.0,0.0,False
25927,Staten Island (2009),2009,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,9.505,6.062,97.0,96.0,0.0,True
14173,Princess (2006),2006,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4.108,6.0,43.0,82.0,0.0,False
28227,Collapse (2009),2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.443,7.2,95.0,82.0,0.0,True
31875,Last Resort (2000),2000,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.397,6.7,22.0,73.0,0.0,True
44085,"Yacoubian Building, The (Omaret yakobean) (2006)",2006,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.403,7.3,50.0,161.0,0.0,False
26820,My One and Only (2009),2009,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8.766,6.432,134.0,108.0,2479538.0,True
119905,"Birdsong (Cant dels ocells, El) (2008)",2008,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.537,7.184,21.0,98.0,24498.0,False
24271,"Maiden Heist, The (2009)",2009,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15.689,5.633,308.0,91.0,96008.0,True
52273,Hidden Agenda (2001),2001,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,5.305,4.66,25.0,94.0,0.0,True
95140,Detention (2003),2003,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,7.644,4.5,45.0,98.0,16324.0,True
179066,I Live My Life (1935),1935,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.06,6.429,7.0,97.0,0.0,True
37222,"V.I.P.s, The (1963)",1963,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.219,6.38,46.0,119.0,0.0,True
55197,Flavor of Green Tea Over Rice (Ochazuke no aji) (1952),1952,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12.102,7.525,61.0,116.0,0.0,False
87065,Louie Bluie (1985),1985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.086,7.4,10.0,60.0,0.0,True
20551,Ernest Goes to School (1994),1994,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.048,3.643,65.0,89.0,0.0,True
28280,Direct Action (2004),2004,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,6.548,5.3,43.0,97.0,0.0,True
26125,"Defender, The (2004)",2004,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7.909,4.746,25.0,90.0,0.0,True
26765,Mr. Warmth: The Don Rickles Project (2007),2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.533,7.0,18.0,89.0,0.0,True
5707,Shooting War (2000),2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.493,5.9,7.0,88.0,0.0,True
323111,Semper Fi (2001),2001,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2.677,7.0,1.0,120.0,0.0,True
26961,Puppet Master: The Legacy (Puppet Master 8) (2004),2004,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7.491,3.57,64.0,72.0,0.0,True
126925,Gretchen the Greenhorn (1916),1916,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1.731,5.9,9.0,58.0,0.0,True
1450,Blood: The Last Vampire (2009),2009,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,16.66,5.7,324.0,91.0,5874530.0,True
101006,Liverpool (2008),2008,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.733,6.759,27.0,84.0,0.0,False
52429,Theodora Goes Wild (1936),1936,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.916,6.5,34.0,94.0,0.0,True
81895,MacGyver: Lost Treasure of Atlantis (1994),1994,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.417,6.156,48.0,93.0,0.0,True
148435,Pekka ja Pätkä Suezilla (1958),1958,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.738,4.5,4.0,74.0,0.0,False
46335,"Duchess of Langeais, The (a.k.a. Don't Touch the Axe) (Ne touchez pas la hache) (2007)",2007,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.766,5.3,19.0,137.0,0.0,False
18476,Horsemen (2009),2009,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,20.052,5.871,520.0,90.0,1017401.0,True
15774,"Swades: We, the People (Our Country) (2004)",2004,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13.644,7.2,287.0,195.0,4800000.0,False
20107,Bart Got a Room (2008),2008,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.566,5.675,63.0,80.0,53760.0,True
12161,Jerichow (2008),2008,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8.571,6.6,56.0,92.0,0.0,False
164421,"Matter of Dignity, A (To teleftaio psema) (1957)",1957,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.696,6.9,9.0,112.0,0.0,False
101342,God’s Wedding (As Bodas de Deus) (1999),1999,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.034,7.4,12.0,150.0,0.0,False
41970,"Last of England, The (1988)",1988,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.992,6.0,37.0,87.0,0.0,True
89800,Harmful Insect (Gaichu) (2001),2001,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.193,6.955,22.0,92.0,0.0,False
21521,Project A 2 ('A' gai wak juk jap) (1987),1987,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,28.058,7.1,238.0,106.0,0.0,False
44027,"My Son, My Son, What Have Ye Done (2009)",2009,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,10.118,6.046,187.0,91.0,0.0,True
143098,Fire-Eater (Tulennielijä) (1998),1998,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.861,5.4,11.0,104.0,0.0,False
31175,Soul Kitchen (2009),2009,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.613,6.894,476.0,99.0,18164139.0,False
22274,Quiet Chaos (Caos calmo) (2008),2008,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8.942,6.447,179.0,108.0,0.0,False
4579,Heat (1972),1972,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.196,5.979,24.0,102.0,0.0,True
32097,"Devil, Probably, The (Diable probablement, Le) (1977)",1977,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,11.868,6.8,103.0,93.0,0.0,False
83430,Altiplano (2009),2009,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.366,5.7,11.0,109.0,0.0,False
13634,One Way Passage (1932),1932,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.786,7.287,46.0,68.0,1108000.0,True
144089,"Actress, the Dollars and the Transylvanians, The (Artista, dolarii si Ardelenii) (1979)",1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.2,7.2,8.0,97.0,0.0,False
40229,"House on Sorority Row, The (1983)",1983,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,10.167,5.783,185.0,91.0,10604986.0,True
10800,Dragon Hunters (Chasseurs de dragons) (2008),2008,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.889,6.6,420.0,80.0,12235843.0,False
277622,"27 Club, The (2008)",2008,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.409,5.7,3.0,94.0,0.0,True
25676,Robin-B-Hood (Bo bui gai wak) (2006),2006,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,25.787,6.999,531.0,126.0,0.0,False
44941,Year of the Comet (1992),1992,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.228,5.424,25.0,91.0,0.0,True
25205,"Concert, Le (2009)",2009,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10.68,7.248,472.0,119.0,0.0,False
17602,Macheads (2009),2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.845,5.5,6.0,54.0,0.0,True
14981,Welcome to Macintosh (2008),2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.979,5.667,21.0,90.0,0.0,True
45699,"Butterfly, The (Papillon, Le) (2002)",2002,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.708,6.782,120.0,85.0,0.0,False
17606,"Other Man, The (2008)",2008,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11.356,5.365,210.0,90.0,1143856.0,True
25594,Wrong Turn at Tahoe (2009),2009,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,8.54,5.761,90.0,91.0,0.0,True
25602,Ninja (2009),2009,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,25.501,5.896,303.0,83.0,194243.0,True
40660,If You Love (Jos rakastat) (2010),2010,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.921,5.9,9.0,123.0,0.0,False
101376,"Queen and I, The (Drottningen och jag) (2008)",2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.863,4.8,4.0,90.0,0.0,True
49956,"Long Day Closes, The (1992)",1992,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.634,7.283,86.0,85.0,0.0,True
43844,The Baker's Wife (1938),1938,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.716,7.5,62.0,133.0,0.0,False
15930,Fighter (2007),2007,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4.519,5.0,22.0,90.0,0.0,False
65642,"Story of a Cheat, The (Roman d'un tricheur, Le) (1936)",1936,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.767,7.517,58.0,81.0,0.0,False
86303,"Golden Thread, The (Subarnarekha) (1965)",1965,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.162,6.929,29.0,123.0,0.0,False
63771,Love Story (1943),1943,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.516,7.5,10.0,109.0,0.0,False
52229,Kid Galahad (1937),1937,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,7.44,6.868,38.0,102.0,0.0,True
2395,Asterix at the Olympic Games (Astérix aux jeux olympiques) (2008),2008,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.185,5.202,1855.0,116.0,132900000.0,False
13855,"Chaser, The (Chugyeogja) (2008)",2008,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,28.892,7.773,1186.0,125.0,0.0,False
21153,Flock of Dodos: The Evolution-Intelligent Design Circus (2006),2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.96,6.5,10.0,84.0,0.0,True
83994,My Sex Life... or How I Got Into an Argument (Comment je me suis disputé... (ma vie sexuelle)) (1996),1996,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.625,6.469,48.0,178.0,0.0,False
5761,Hannah Takes the Stairs (2007),2007,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.173,5.097,35.0,83.0,0.0,True
57978,Meantime (1984),1984,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11.819,6.719,81.0,107.0,0.0,True
23999,Abigail's Party (1977),1977,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.075,7.4,35.0,102.0,0.0,True
42720,Violence at Noon (Hakuchu no torima) (1966),1966,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.501,6.056,28.0,99.0,0.0,False
17911,Mega Shark vs. Giant Octopus (2009),2009,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,15.463,3.809,230.0,90.0,722.0,True
32559,Mall Girls (Galerianki) (2009),2009,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.645,5.2,67.0,77.0,0.0,False
